tile_IWBTG,224,256,0,0,32,32,0,1,1,4294967295
tile_IWBTG,256,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,288,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,320,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,352,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,384,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,416,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,448,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,480,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,512,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,544,448,0,0,32,32,0,1,1,4294967295
tile_IWBTG,576,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,608,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,640,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,672,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,704,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,736,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,768,160,0,0,32,32,0,1,1,4294967295
tile_IWBTG,800,160,0,0,32,32,0,1,1,4294967295
tile_IWBTG,832,256,0,0,32,32,0,1,1,4294967295
tile_IWBTG,864,256,0,0,32,32,0,1,1,4294967295
tile_IWBTG,896,288,0,0,32,32,0,1,1,4294967295
tile_IWBTG,928,320,0,0,32,32,0,1,1,4294967295
tile_IWBTG,960,352,0,0,32,32,0,1,1,4294967295
tile_IWBTG,992,352,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1024,352,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1056,352,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1088,352,0,0,32,32,0,1,1,4294967295
tile_IWBTG,832,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,864,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,896,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,928,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,960,512,0,0,32,32,0,1,1,4294967295
tile_IWBTG,992,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1024,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1056,544,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1088,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1120,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1152,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1184,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1216,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1280,576,0,0,32,32,0,1,1,4294967295
tile_IWBTG,1312,576,0,0,32,32,0,1,1,4294967295
