bgBlock,0,576,0,0,32,32,0
bgBlock,0,544,0,0,32,32,0
bgBlock,0,512,0,0,32,32,0
bgBlock,0,480,0,0,32,32,0
bgBlock,0,448,0,0,32,32,0
bgBlock,0,416,0,0,32,32,0
bgBlock,0,384,0,0,32,32,0
bgBlock,0,352,0,0,32,32,0
bgBlock,0,320,0,0,32,32,0
bgBlock,0,288,0,0,32,32,0
bgBlock,0,256,0,0,32,32,0
bgBlock,0,224,0,0,32,32,0
bgBlock,0,192,0,0,32,32,0
bgBlock,0,160,0,0,32,32,0
bgBlock,0,128,0,0,32,32,0
bgBlock,0,96,0,0,32,32,0
bgBlock,0,64,0,0,32,32,0
bgBlock,0,32,0,0,32,32,0
bgBlock,0,0,0,0,32,32,0
bgBlock,32,0,0,0,32,32,0
bgBlock,64,0,0,0,32,32,0
bgBlock,96,0,0,0,32,32,0
bgBlock,128,0,0,0,32,32,0
bgBlock,160,0,0,0,32,32,0
bgBlock,192,0,0,0,32,32,0
bgBlock,224,0,0,0,32,32,0
bgBlock,256,0,0,0,32,32,0
bgBlock,288,0,0,0,32,32,0
bgBlock,320,0,0,0,32,32,0
bgBlock,352,0,0,0,32,32,0
bgBlock,384,0,0,0,32,32,0
bgBlock,416,0,0,0,32,32,0
bgBlock,448,0,0,0,32,32,0
bgBlock,480,0,0,0,32,32,0
bgBlock,512,0,0,0,32,32,0
bgBlock,544,0,0,0,32,32,0
bgBlock,576,0,0,0,32,32,0
bgBlock,608,0,0,0,32,32,0
bgBlock,640,0,0,0,32,32,0
bgBlock,672,0,0,0,32,32,0
bgBlock,704,0,0,0,32,32,0
bgBlock,736,0,0,0,32,32,0
bgBlock,768,0,0,0,32,32,0
bgBlock,768,32,0,0,32,32,0
bgBlock,768,64,0,0,32,32,0
bgBlock,768,96,0,0,32,32,0
bgBlock,768,128,0,0,32,32,0
bgBlock,768,160,0,0,32,32,0
bgBlock,768,192,0,0,32,32,0
bgBlock,768,224,0,0,32,32,0
bgBlock,768,256,0,0,32,32,0
bgBlock,768,288,0,0,32,32,0
bgBlock,768,320,0,0,32,32,0
bgBlock,768,352,0,0,32,32,0
bgBlock,768,384,0,0,32,32,0
bgBlock,768,416,0,0,32,32,0
bgBlock,768,448,0,0,32,32,0
bgBlock,768,480,0,0,32,32,0
bgBlock,768,512,0,0,32,32,0
bgBlock,768,544,0,0,32,32,0
bgBlock,768,576,0,0,32,32,0
bgBlock,736,576,0,0,32,32,0
bgBlock,704,576,0,0,32,32,0
bgBlock,672,576,0,0,32,32,0
bgBlock,640,576,0,0,32,32,0
bgBlock,608,576,0,0,32,32,0
bgBlock,576,576,0,0,32,32,0
bgBlock,544,576,0,0,32,32,0
bgBlock,512,576,0,0,32,32,0
bgBlock,480,576,0,0,32,32,0
bgBlock,448,576,0,0,32,32,0
bgBlock,416,576,0,0,32,32,0
bgBlock,384,576,0,0,32,32,0
bgBlock,352,576,0,0,32,32,0
bgBlock,320,576,0,0,32,32,0
bgBlock,288,576,0,0,32,32,0
bgBlock,256,576,0,0,32,32,0
bgBlock,224,576,0,0,32,32,0
bgBlock,192,576,0,0,32,32,0
bgBlock,160,576,0,0,32,32,0
bgBlock,128,576,0,0,32,32,0
bgBlock,96,576,0,0,32,32,0
bgBlock,64,576,0,0,32,32,0
bgBlock,32,576,0,0,32,32,0
