SpikeTrapU,736,288,571B3C9D,0,1,1,4294967295,0
SpikeTrapL,736,416,DC2A0CCB,0,1,1,4294967295,0
SpikeTrapD,64,384,345DC62F,0,1,1,4294967295,0
SpikeTrapU,96,320,CA2A65CE,0,1,1,4294967295,0
WarpToHub,64,128,,0,1,1,4294967295,0
WarpToHub,32,544,,0,1,1,4294967295,0
Block,0,0,,0,1,1,4294967295,0
Block,32,0,,0,1,1,4294967295,0
Block,0,32,,0,1,1,4294967295,0
Block,288,0,,0,1,1,4294967295,0
Block,256,0,,0,1,1,4294967295,0
Block,224,0,,0,1,1,4294967295,0
Block,192,0,,0,1,1,4294967295,0
Block,96,0,,0,1,1,4294967295,0
Block,608,0,,0,1,1,4294967295,0
Block,576,0,,0,1,1,4294967295,0
Block,544,0,,0,1,1,4294967295,0
Block,512,0,,0,1,1,4294967295,0
Block,480,0,,0,1,1,4294967295,0
Block,448,0,,0,1,1,4294967295,0
Block,416,0,,0,1,1,4294967295,0
Block,384,0,,0,1,1,4294967295,0
Block,352,0,,0,1,1,4294967295,0
Block,320,0,,0,1,1,4294967295,0
Block,128,160,,0,1,1,4294967295,0
Block,96,160,,0,1,1,4294967295,0
Block,64,160,,0,1,1,4294967295,0
Block,32,160,,0,1,1,4294967295,0
Block,0,160,,0,1,1,4294967295,0
Block,96,64,,0,1,1,4294967295,0
Block,0,64,,0,1,1,4294967295,0
Block,64,0,,0,1,1,4294967295,0
Block,128,64,,0,1,1,4294967295,0
Block,0,320,,0,1,1,4294967295,0
Block,768,64,,0,1,1,4294967295,0
Block,768,0,,0,1,1,4294967295,0
Block,736,0,,0,1,1,4294967295,0
Block,704,0,,0,1,1,4294967295,0
Block,672,0,,0,1,1,4294967295,0
Block,640,0,,0,1,1,4294967295,0
Block,768,96,,0,1,1,4294967295,0
Block,768,128,,0,1,1,4294967295,0
Block,768,160,,0,1,1,4294967295,0
Block,768,224,,0,1,1,4294967295,0
Block,768,288,,0,1,1,4294967295,0
Block,768,352,,0,1,1,4294967295,0
Block,768,384,,0,1,1,4294967295,0
Block,768,416,,0,1,1,4294967295,0
Block,768,448,,0,1,1,4294967295,0
Block,768,480,,0,1,1,4294967295,0
Block,768,512,,0,1,1,4294967295,0
Block,768,544,,0,1,1,4294967295,0
Block,768,576,,0,1,1,4294967295,0
Block,768,320,,0,1,1,4294967295,0
Block,768,256,,0,1,1,4294967295,0
Block,768,192,,0,1,1,4294967295,0
Block,0,576,,0,1,1,4294967295,0
Block,0,544,,0,1,1,4294967295,0
Block,0,512,,0,1,1,4294967295,0
Block,0,480,,0,1,1,4294967295,0
Block,0,448,,0,1,1,4294967295,0
Block,0,416,,0,1,1,4294967295,0
Block,0,384,,0,1,1,4294967295,0
