DropShadow,64,32,C69E539B,0,1,1,4294967295,0,0
SpikeTrapU,736,288,571B3C9D,0,1,1,4294967295,0,1
SpikeTrapL,736,416,DC2A0CCB,0,1,1,4294967295,0,1
SpikeTrapU,96,320,00181225,0,1,1,4294967295,0,1
SpikeTrapD,64,384,345DC62F,0,1,1,4294967295,0,1
WarpToHub,64,128,003EB4BD,0,1,1,4294967295,0,0
WarpToHub,32,544,00262EA3,0,1,1,4294967295,0,0
Block,0,0,0017269F,0,4,1,4294967295,0,0
Block,0,32,00116D0A,0,1,1,4294967295,0,0
Block,192,0,00284F0A,0,20,1,4294967295,0,0
Block,96,64,001AFEFA,0,2,1,4294967295,0,0
Block,768,64,0034D6D0,0,2,1,4294967295,0,0
Block,768,96,000A6199,0,1,6,4294967295,0,0
Block,768,320,0024F658,0,1,8,4294967295,0,0
Block,0,576,002268C6,0,25,1,4294967295,0,0
Block,0,384,00379554,0,1,6,4294967295,0,0
Block,0,352,00385847,0,4,1,4294967295,0,0
Block,128,512,0026B45E,0,1,2,4294967295,0,0
Block,576,64,000D2525,0,1,1,4294967295,0,0
Block,576,96,00120656,0,5,1,4294967295,0,0
Block,352,32,0014F5E2,0,2,2,4294967295,0,0
Block,224,128,00174884,0,12,1,4294967295,0,0
Block,704,224,002CD6FD,0,1,2,4294967295,0,0
Block,640,288,00079B1C,0,5,1,4294967295,0,0
Block,640,224,00386494,0,1,2,4294967295,0,0
Block,576,224,000F0816,0,1,3,4294967295,0,0
Block,576,320,003AEF17,0,3,1,4294967295,0,0
Block,512,288,00342006,0,1,2,4294967295,0,0
Block,512,352,0015BC7E,0,3,1,4294967295,0,0
Block,384,448,002CDF4A,0,3,1,4294967295,0,0
Block,384,320,001A29D3,0,1,4,4294967295,0,0
Block,384,192,001B18FD,0,1,3,4294967295,0,0
Block,0,192,0006EFB8,0,1,5,4294967295,0,0
Block,192,480,00316B00,0,1,2,4294967295,0,0
Block,320,480,00283BC0,0,12,1,4294967295,0,0
Block,256,416,0034D56F,0,1,5,4294967295,0,0
Block,192,416,002B2375,0,1,1,4294967295,0,0
Block,256,384,0006A31F,0,3,1,4294967295,0,0
Block,160,352,0006F13B,0,4,1,4294967295,0,0
Block,64,224,003D833C,0,1,1,4294967295,0,0
Block,64,256,00369A6A,0,4,1,4294967295,0,0
Block,128,224,000A47A8,0,1,1,4294967295,0,0
Block,256,224,00366EDB,0,3,1,4294967295,0,0
Block,256,256,000B8814,0,1,3,4294967295,0,0
Block,352,160,00011084,0,2,1,4294967295,0,0
Block,352,288,0031AFB6,0,2,1,4294967295,0,0
Block,96,448,00229B29,0,4,1,4294967295,0,0
Block,512,160,003D17A1,0,1,1,4294967295,0,0
Block,-32,64,002C042A,0,2,1,4294967295,0,0
Block,-32,160,00354FD1,0,9,1,4294967295,0,0
Block,96,-32,002A9C87,0,1,1,4294967295,0,0
Block,192,-32,002C7B57,0,1,1,4294967295,0,0
SpikeU,288,96,0016CE57,0,1,1,4294967295,0,0
SpikeU,256,96,00288ECB,0,1,1,4294967295,0,0
SpikeD,512,192,0014EFE2,0,1,1,4294967295,0,0
SpikeU,608,64,0030AC7E,0,1,1,4294967295,0,0
SpikeU,640,64,0003ED8E,0,1,1,4294967295,0,0
SpikeU,672,64,001D73CE,0,1,1,4294967295,0,0
SpikeU,704,64,0014C39A,0,1,1,4294967295,0,0
SpikeU,544,96,0031A1C3,0,1,1,4294967295,0,0
SpikeU,480,96,0013F76A,0,1,1,4294967295,0,0
SpikeU,448,96,001B23AA,0,1,1,4294967295,0,0
SpikeD,416,32,00385178,0,1,1,4294967295,0,0
SpikeD,608,128,001E53A2,0,1,1,4294967295,0,0
SpikeU,512,256,00211444,0,1,1,4294967295,0,0
